alpha,epoch,timestep,total_timestep,num_train_steps,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,policy/shifts-mean,policy/shifts-std,policy/shifts-max,policy/shifts-min,policy/scales-mean,policy/scales-std,policy/scales-max,policy/scales-min,policy/entropy-mean,policy/entropy-std,policy/actions-mean,policy/actions-std,policy/actions-min,policy/actions-max,evaluation/episode-reward-mean,evaluation/episode-reward-min,evaluation/episode-reward-max,evaluation/episode-reward-std,evaluation/episode-length-mean,evaluation/episode-length-min,evaluation/episode-length-max,evaluation/episode-length-std,training/episode-reward-mean,training/episode-reward-min,training/episode-reward-max,training/episode-reward-std,training/episode-length-mean,training/episode-length-min,training/episode-length-max,training/episode-length-std,update/Q_value-mean,update/Q_loss-mean,update/policy_loss-mean,update/alpha,update/alpha_loss-mean,times/epoch_before_hook,times/timestep_before_hook,times/sample,times/train,times/timestep_after_hook,times/training_paths,times/evaluation_paths,times/training_metrics,times/evaluation_metrics,times/epoch_after_hook,sampler/pool-size,sampler/max-path-return,sampler/last-path-return,sampler/episodes,sampler/total-samples,evaluation/environment_infos/reward_run-first-mean,evaluation/environment_infos/reward_run-last-mean,evaluation/environment_infos/reward_run-mean-mean,evaluation/environment_infos/reward_run-median-mean,evaluation/environment_infos/reward_run-range-mean,evaluation/environment_infos/reward_ctrl-first-mean,evaluation/environment_infos/reward_ctrl-last-mean,evaluation/environment_infos/reward_ctrl-mean-mean,evaluation/environment_infos/reward_ctrl-median-mean,evaluation/environment_infos/reward_ctrl-range-mean,training/environment_infos/reward_run-first-mean,training/environment_infos/reward_run-last-mean,training/environment_infos/reward_run-mean-mean,training/environment_infos/reward_run-median-mean,training/environment_infos/reward_run-range-mean,training/environment_infos/reward_ctrl-first-mean,training/environment_infos/reward_ctrl-last-mean,training/environment_infos/reward_ctrl-mean-mean,training/environment_infos/reward_ctrl-median-mean,training/environment_infos/reward_ctrl-range-mean
0.19194557,16,25000,425000,425000,False,,,17,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_20-07-33,1652814453,206.8564248085022,5315.591091871262,283289,cpu-q-259,10.43.77.35,5315.591091871262,0,17,31acc_00000,-0.25816312,1.4294646,4.069427,-3.3402958,0.4398633,0.14576344,1.0253366,0.06410588,-6.0262437,4.162206,-0.16210885,0.763205,-0.99872035,0.9994296,9090.28,9090.28,9090.28,0.0,1000.0,1000,1000,0.0,8950.35908961172,8725.747468666774,9170.27440698415,148.40007530428213,1000.0,1000,1000,0.0,635.3954,6.3342586,-636.0131,0.18947154,-0.00020084488,2.6563997380435467e-05,0.07505231307004578,13.202611212065676,192.48533973511076,0.032465127762407064,0.19348011899273843,0.4868807519960683,0.0014913759951014072,0.0004248830082360655,1.5179975889623165e-06,435000,9170.274406984156,8778.6573722687,435,435000,-0.3266015303978617,8.991679113526061,9.45943003829528,9.797222645294994,12.954787230964369,-0.27661919593811035,-0.48337779045104984,-0.3691492931306362,-0.37629014253616333,0.5256632566452026,-0.4192854729498987,9.635833294894269,9.316984512953711,9.618822723390835,12.583333343072267,-0.31370993375778206,-0.37842417120933536,-0.36662542334198955,-0.37294523119926454,0.4813334882259369
0.19858633,17,25000,450000,450000,False,,,18,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_20-11-00,1652814660,206.66522073745728,5522.256312608719,283289,cpu-q-259,10.43.77.35,5522.256312608719,0,18,31acc_00000,-0.2047254,1.4394267,2.9787853,-3.3222532,0.43954453,0.14463815,1.0896446,0.07006162,-6.0215755,4.0538836,-0.12675424,0.7703405,-0.9990058,0.99817675,8879.873,8879.873,8879.873,0.0,1000.0,1000,1000,0.0,8911.771795207678,8769.790885695482,9055.727804848,79.7603718610456,1000.0,1000,1000,0.0,651.9115,6.6019917,-652.5409,0.19493678,-0.00022254833,2.7083995519205928e-05,0.07559798035072163,13.193161250761477,192.39490208844654,0.03252857970073819,0.07269395602634177,0.5152799100033008,0.0015520440065301955,0.0004052520089317113,1.5060068108141422e-06,460000,9224.631452485475,8946.537504171774,460,460000,-0.3852341877903914,8.852573934948396,9.249958247984395,9.537027838584358,12.368128913609205,-0.25436518192291263,-0.3780505180358887,-0.37008528006672864,-0.37875238656997684,0.4771505773067474,-0.6786767350052745,9.683882189138899,9.275956703008235,9.594802325256481,12.66257742839672,-0.3324544680118561,-0.38614112854003907,-0.36418490780055524,-0.3677844762802124,0.48202312767505645
0.2021198,18,25000,475000,475000,False,,,19,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_20-14-27,1652814867,206.58272171020508,5728.839034318924,283289,cpu-q-259,10.43.77.35,5728.839034318924,0,19,31acc_00000,-0.15107125,1.4874883,3.3745995,-3.4156847,0.44326353,0.14328387,1.2126268,0.06772424,-6.429377,4.011795,-0.09828416,0.7820943,-0.9994452,0.9998684,9083.915,9083.915,9083.915,0.0,1000.0,1000,1000,0.0,9079.004677915222,8809.451901403972,9264.145581690487,145.97645144420184,1000.0,1000,1000,0.0,665.6678,6.8749156,-666.2685,0.2002571,-0.0001200983,2.717200550250709e-05,0.0757474213896785,13.250174311280716,192.2517053630727,0.03265566861955449,0.07349621399771422,0.517671280016657,0.001561048993607983,0.00041076098568737507,1.52099528349936e-06,485000,9264.145581690485,9050.419671416452,485,485000,-1.0152784955476943,10.63513480803067,9.452100678311437,9.766199634539703,13.234940343576785,-0.5075154304504395,-0.49445562362670903,-0.36818571976423264,-0.3699858903884888,0.5106927394866944,-0.6299985580386482,9.972923367561634,9.445023030926233,9.761215054782937,12.847311019444822,-0.3266850638389588,-0.38412961602211004,-0.3660183530110121,-0.3696352851390839,0.49851809620857235
0.20519878,19,25000,500000,500000,False,,,20,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_20-17-59,1652815079,211.93033146858215,5940.769365787506,283289,cpu-q-259,10.43.77.35,5940.769365787506,0,20,31acc_00000,-0.053522397,1.4197923,2.9382114,-3.188902,0.42660937,0.14707652,0.9312865,0.06344218,-5.6631613,3.8161888,-0.042803615,0.76392317,-0.9989881,0.9994985,9595.309,9595.309,9595.309,0.0,1000.0,1000,1000,0.0,9323.581094026591,9008.884512433466,9583.549448481299,180.40926328380888,1000.0,1000,1000,0.0,677.7772,7.0751905,-678.36536,0.20344186,-9.982416e-05,2.7147005312144756e-05,0.07893207939923741,14.190206117229536,196.55231632792857,0.03460895494208671,0.18745632498757914,0.494941444019787,0.0015365110011771321,0.0004433470021467656,1.6570265870541334e-06,510000,9583.54944848131,9254.89455065543,510,510000,0.010572843448042636,11.074829629449141,9.969975956866321,10.338555976152861,12.498815057850054,-0.30381422042846684,-0.3281955480575562,-0.3746675509929657,-0.37742985486984254,0.44344543218612664,-0.7114882714382957,9.164647719819754,9.692056986925033,10.064243691027713,13.190480884365012,-0.343131639957428,-0.3638856196403504,-0.3684758928984404,-0.3705809545516968,0.4792059850692749
0.20706809,20,25000,525000,525000,False,,,21,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_20-21-33,1652815293,214.34470200538635,6155.1140677928925,283289,cpu-q-259,10.43.77.35,6155.1140677928925,0,21,31acc_00000,-0.14928177,1.4296417,3.3915,-3.1685476,0.42382264,0.14622822,1.253941,0.06569813,-6.2561865,3.700787,-0.10784301,0.77142984,-0.9989716,0.99877805,9292.264,9292.264,9292.264,0.0,1000.0,1000,1000,0.0,9191.857071274913,8940.523708080633,9439.827419560577,138.37835889251784,1000.0,1000,1000,0.0,688.82135,7.4858155,-689.38025,0.2069526,-5.6931647e-05,3.857002593576908e-05,0.08054292015731335,14.558669978374382,198.59686460485682,0.03557510345126502,0.17495884699746966,0.5002899240062106,0.0015258780040312558,0.00041174099897034466,1.6239937394857407e-06,535000,9583.54944848131,9172.111007197718,535,535000,-0.7859432104961966,10.585856228044577,9.657313408601729,9.992486252514254,12.956945010610905,-0.3247278928756714,-0.4918840885162354,-0.36504954804182055,-0.36878899335861204,0.4786068737506867,-0.394973951166082,10.297325198076578,9.561369649364746,9.944468397126663,13.064398789902336,-0.3139385151863098,-0.37689418673515324,-0.3695125780898333,-0.37489542961120603,0.48591185986995705
0.20830832,21,25000,550000,550000,False,,,22,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_20-25-07,1652815507,213.98284721374512,6369.096915006638,283289,cpu-q-259,10.43.77.35,6369.096915006638,0,22,31acc_00000,-0.11121112,1.439623,3.3397262,-3.7519822,0.4239389,0.13837957,0.9944995,0.064402714,-6.171406,3.6697562,-0.08460864,0.77340156,-0.99959934,0.99939114,9596.43,9596.43,9596.43,0.0,1000.0,1000,1000,0.0,9517.508168156533,9303.264945873281,9783.369526629238,168.6012367413888,1000.0,1000,1000,0.0,698.16125,7.795735,-698.7012,0.2106867,-3.756444e-05,3.569797263480723e-05,0.0792300928151235,14.551519198488677,198.24206301104277,0.03533424672787078,0.1824773330008611,0.4971586080209818,0.0015222559741232544,0.00040863099275156856,1.6700068954378366e-06,560000,9827.576183382564,9442.534333633714,560,560000,-0.663890673372974,11.376478429286863,9.974222568258439,10.383178155636301,13.473929367686791,-0.4113960266113281,-0.26768102645874026,-0.3777929647564888,-0.38059581518173224,0.4597880005836487,-0.5732634744857813,10.310655445557359,9.889047110859545,10.2628897578047,13.387586277228767,-0.32960883855819706,-0.4603061866760254,-0.3715389427030087,-0.3748792731761933,0.4906802392005921
0.21391192,22,25000,575000,575000,False,,,23,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_20-28-41,1652815721,213.87401461601257,6582.97092962265,283289,cpu-q-259,10.43.77.35,6582.97092962265,0,23,31acc_00000,-0.118946485,1.4287667,2.8908389,-3.3021102,0.42434433,0.13897865,0.9553135,0.062628254,-5.807883,3.6159647,-0.09542643,0.7689362,-0.99703956,0.99899083,9804.699,9804.699,9804.699,0.0,1000.0,1000,1000,0.0,9599.131837617759,9452.842471687538,9811.465845082868,94.45578541926116,1000.0,1000,1000,0.0,708.3607,7.7927656,-708.8908,0.21180852,-0.00018708044,2.891398617066443e-05,0.08046778856078163,14.46490708499914,198.32342052203603,0.035151341173332185,0.07955651500378735,0.4955292159866076,0.001510093017714098,0.0004153389891143888,1.4849938452243805e-06,585000,9942.240415492639,9517.53449369178,585,585000,-0.44960613538075106,11.858336846678412,10.176414361096358,10.58286291973019,13.631292621478755,-0.22416086196899415,-0.28350205421447755,-0.37171459473371504,-0.37336794137954715,0.4805238366127014,-0.5845643427325936,10.734314488027053,9.971947862375979,10.359570547939754,13.529778048553101,-0.3200820159912109,-0.39529653072357174,-0.3728160247582198,-0.37416175246238703,0.4700557440519333
0.21545753,23,25000,600000,600000,False,,,24,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_20-32-15,1652815935,214.14265632629395,6797.113585948944,283289,cpu-q-259,10.43.77.35,6797.113585948944,0,24,31acc_00000,-0.12870999,1.4817038,4.0147686,-3.1550703,0.42942837,0.14535476,0.99739814,0.053860188,-6.6487217,3.737693,-0.08399218,0.78471816,-0.99913365,0.99937314,9858.284,9858.284,9858.284,0.0,1000.0,1000,1000,0.0,9754.192527635107,9634.459973419856,9875.512522576762,77.54461424525644,1000.0,1000,1000,0.0,717.6897,7.920141,-718.1974,0.21466875,-4.095871e-05,3.557800664566457e-05,0.08054555166745558,14.611621058691526,198.44844957237365,0.035230373847298324,0.07687485098722391,0.4947425360151101,0.0015822030254639685,0.0006471830129157752,1.7529819160699844e-06,610000,9972.99534809325,9723.794064350053,610,610000,-0.8450773723466005,10.33124044368492,10.235179394174736,10.571147579688045,13.863623393702234,-0.45618996620178226,-0.48038873672485355,-0.3768953010737896,-0.3764021635055542,0.4900616824626923,-0.632017555623488,10.689197795935456,10.128417437126943,10.550024349832562,13.61851288461565,-0.3595812797546387,-0.41625100612640387,-0.374224909491837,-0.3748960065841675,0.49465169519186025
0.22047783,24,25000,625000,625000,False,,,25,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_20-35-50,1652816150,214.10236525535583,7011.2159512043,283289,cpu-q-259,10.43.77.35,7011.2159512043,0,25,31acc_00000,-0.15500514,1.4682744,4.2310023,-3.1299481,0.43185854,0.13755167,0.9265668,0.0585228,-6.6494575,3.4523575,-0.10312121,0.7826403,-0.9990745,0.999654,10068.457,10068.457,10068.457,0.0,1000.0,1000,1000,0.0,9926.091617448192,9843.253718555126,9997.461387347552,50.82465877528603,1000.0,1000,1000,0.0,726.60565,7.9952393,-727.09467,0.21541376,-0.00016935327,2.9326998628675938e-05,0.08033760730177164,14.541744689515326,198.47428720307653,0.03522800831706263,0.07826231099897996,0.4981380040117074,0.001580471987836063,0.0004065389803145081,1.5370023902505636e-06,635000,9997.46138734755,9985.114978155798,635,635000,0.17253331333940441,12.520893317773698,10.44820881952248,10.909156212253208,13.506323760843829,-0.2193955421447754,-0.4340414524078369,-0.37975101002454753,-0.3792962670326233,0.47290302515029903,-0.42520302836723733,10.862288314281955,10.301794296724063,10.707302046308612,13.704727891408831,-0.2759537869691848,-0.35455268144607544,-0.37570267927587037,-0.3777788579463959,0.47887151479721063
0.21626222,25,25000,650000,650000,False,,,26,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_20-39-24,1652816364,214.07861232757568,7225.294563531876,283289,cpu-q-259,10.43.77.35,7225.294563531876,0,26,31acc_00000,-0.08884398,1.4211184,2.8243625,-2.7934082,0.43443727,0.15185489,0.98474133,0.05683722,-5.693262,4.1388483,-0.07206606,0.769446,-0.99962455,0.99917024,9841.285,9841.285,9841.285,0.0,1000.0,1000,1000,0.0,9946.160756585825,9737.167145508201,10163.049975990216,141.36283313678751,1000.0,1000,1000,0.0,734.714,8.06265,-735.17633,0.21862204,0.00017225071,4.250500933267176e-05,0.0807713138347026,14.599624333786778,198.3905243750196,0.03522091658669524,0.07784820400411263,0.49908746700384654,0.001534224982606247,0.00041339200106449425,1.6039994079619646e-06,660000,10163.049975990216,10013.565680822327,660,660000,-0.7164582019599259,11.763193094291182,10.208970062428838,10.653985022257615,14.449774851700953,-0.41588468551635743,-0.16373128890991212,-0.3676847068548203,-0.36139286756515504,0.47756249904632564,-0.532053905112555,10.953066734760341,10.320248718841302,10.749974257184604,13.826814646916437,-0.2911977076530457,-0.396417191028595,-0.3740879622554779,-0.37294321298599253,0.46522812128067026
0.22058004,26,25000,675000,675000,False,,,27,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_20-42-58,1652816578,214.03199744224548,7439.326560974121,283289,cpu-q-259,10.43.77.35,7439.326560974121,0,27,31acc_00000,-0.15593086,1.4358279,3.184564,-3.0355027,0.4325588,0.14112289,1.033045,0.057063285,-5.731444,3.6441205,-0.102630556,0.7652143,-0.9994864,0.9990674,10236.713,10236.713,10236.713,0.0,1000.0,1000,1000,0.0,10101.697900031311,9973.008926192835,10351.271564919207,131.17086240689105,1000.0,1000,1000,0.0,742.43896,8.036458,-742.876,0.219794,-0.0001570351,3.156901220791042e-05,0.08042862021829933,14.500772280793171,198.44739016448148,0.03515296205296181,0.07507536601042375,0.49814786299248226,0.001586794009199366,0.0004135899944230914,1.61500065587461e-06,685000,10351.271564919205,10023.114404307746,685,685000,-0.6874413857666752,10.564931283759051,10.611679590291592,11.169215470521863,13.909370762171335,-0.36053071022033695,-0.45627608299255373,-0.37496709249615673,-0.37532297372817996,0.48329866528511045,-0.5335880352839035,10.766035343382555,10.475107221334081,10.91659483661823,14.107416873360027,-0.28775376558303833,-0.40025014162063605,-0.3734093213027716,-0.3726298904418946,0.4724470460414887
0.22118625,27,25000,700000,700000,False,,,28,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_20-46-34,1652816794,216.27655124664307,7655.603112220764,283289,cpu-q-259,10.43.77.35,7655.603112220764,0,28,31acc_00000,-0.12367562,1.4618638,2.9815197,-2.9947677,0.43790725,0.14109395,0.88270026,0.05046257,-6.2462053,3.8417103,-0.09664702,0.7762199,-0.9984559,0.9989732,10284.456,10284.456,10284.456,0.0,1000.0,1000,1000,0.0,10058.607847928202,9796.806160239834,10346.480478147401,171.73223892495164,1000.0,1000,1000,0.0,750.41614,8.2063465,-750.8373,0.22262879,-2.4130291e-05,3.6013982025906444e-05,0.08052795586991124,14.608903863816522,200.55444278850337,0.035166515241144225,0.07778868000605144,0.49486668000463396,0.001572219975059852,0.0004009900148957968,1.6550184227526188e-06,710000,10351.271564919205,10017.536177006457,710,710000,-0.07247964939169904,11.859761509626878,10.657164863104757,11.053378841703818,13.299181180386359,-0.24490463733673096,-0.4462133407592774,-0.37270910162925724,-0.37027213573455814,0.4482995986938476,-0.641128294220476,11.092120304919035,10.432535700832997,10.869454767303111,14.152707240089416,-0.3701643705368043,-0.37209525823593137,-0.3739278529047966,-0.3723168849945069,0.4623452746868134
0.22764184,28,25000,725000,725000,False,,,29,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_20-50-09,1652817009,214.9107630252838,7870.513875246048,283289,cpu-q-259,10.43.77.35,7870.513875246048,0,29,31acc_00000,-0.12962346,1.415121,4.48689,-3.2043467,0.4349638,0.14473471,0.92205864,0.049800377,-5.963622,3.7615001,-0.098280005,0.76677895,-0.9999128,0.999367,10241.836,10241.836,10241.836,0.0,1000.0,1000,1000,0.0,10205.039558458764,9990.099102775472,10423.463011901289,128.36315802967752,1000.0,1000,1000,0.0,758.4333,8.267686,-758.8412,0.22484665,-0.0002091793,3.086499054916203e-05,0.08118328233831562,14.594614888628712,199.22425850041327,0.03523824276635423,0.07928456898662262,0.49945243599358946,0.0016173830081243068,0.00041423700167797506,1.8069986253976822e-06,735000,10543.95424223624,10195.212242754533,735,735000,-0.2953032640914914,12.247513188688117,10.617164374671647,11.044529272885555,14.300396831321205,-0.31693382263183595,-0.4045753002166748,-0.375328019297123,-0.37313988208770754,0.4548880815505981,-0.48779893821293785,10.941962615358307,10.577533731784067,11.036182587708268,14.103520400311151,-0.23877874970436097,-0.41840535402297974,-0.3724941733253002,-0.3712957417964936,0.4715501081943511
0.22420375,29,25000,750000,750000,False,,,30,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_20-53-43,1652817223,214.33058857917786,8084.844463825226,283289,cpu-q-259,10.43.77.35,8084.844463825226,0,30,31acc_00000,-0.13935332,1.4262694,2.9834948,-3.313424,0.4449884,0.15164727,1.0669717,0.052421432,-5.6912103,3.8314335,-0.08215833,0.76938844,-0.9991846,0.99915326,10107.557,10107.557,10107.557,0.0,1000.0,1000,1000,0.0,10300.701931482803,10015.965342125412,10545.515978717547,144.03098752571705,1000.0,1000,1000,0.0,766.3026,8.461969,-766.7037,0.22769211,0.00013388519,3.109898534603417e-05,0.08020865291473456,14.656504859565757,198.58987763291225,0.03539740145788528,0.07803959099692293,0.4948666050040629,0.0015673179877921939,0.00042159599252045155,1.5959958545863628e-06,760000,10545.515978717534,10425.165366373061,760,760000,-0.6053459133766067,9.977111175874143,10.484434990150973,10.942427442548706,14.175228805745835,-0.14807716608047486,-0.4068220138549805,-0.3768781112670898,-0.3769716858863831,0.45588719844818115,-0.6546700620499597,11.488214633063535,10.672363835081708,11.099817784930387,14.283384547607085,-0.3289094185829163,-0.4028744494915008,-0.3716619035989046,-0.3710713028907776,0.46984836876392366
0.23373757,30,25000,775000,775000,False,,,31,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_20-57-19,1652817439,214.96886610984802,8299.813329935074,283289,cpu-q-259,10.43.77.35,8299.813329935074,0,31,31acc_00000,-0.1296827,1.4288213,3.5286226,-3.0524852,0.4288435,0.13634367,0.93460935,0.042709373,-6.059335,3.8833768,-0.09319013,0.77144206,-0.9991419,0.99896806,10609.155,10609.155,10609.155,0.0,1000.0,1000,1000,0.0,10367.225191040077,10169.07332215055,10594.539678586105,144.15264803552225,1000.0,1000,1000,0.0,774.55475,8.559119,-774.95245,0.22953273,-0.00032577888,3.972998820245266e-05,0.08140284309047274,14.468300632957835,199.3192898253037,0.035692301142262295,0.075956413988024,0.5909811460005585,0.0015108860097825527,0.0004161469987593591,1.7709971871227026e-06,785000,10594.53967858611,10361.400855426496,785,785000,-0.5541977461018118,11.068888446270648,10.980181165417202,11.373827261083704,14.413547842378824,-0.4168587684631348,-0.2742161273956299,-0.3710256901860237,-0.3653234720230103,0.4526165723800659,-0.689077709177737,11.737181086246892,10.736949326717893,11.212401999354235,14.300285502098044,-0.3229896378517151,-0.37808490037918097,-0.36972413567781454,-0.36797704696655276,0.4694858145713807
0.23100533,31,25000,800000,800000,False,,,32,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_21-00-54,1652817654,214.6026749610901,8514.416004896164,283289,cpu-q-259,10.43.77.35,8514.416004896164,0,32,31acc_00000,-0.08379346,1.4660597,3.242566,-3.0917342,0.43259892,0.13792899,0.92515844,0.04967077,-6.168814,3.561942,-0.059026632,0.7784349,-0.99960965,0.99957556,10622.966,10622.966,10622.966,0.0,1000.0,1000,1000,0.0,10589.623643300929,10357.317914838772,10832.164894348349,131.9496548098241,1000.0,1000,1000,0.0,782.1496,8.694229,-782.5379,0.2314162,0.000108087246,3.5981007385998964e-05,0.08181673087528907,14.462001234351192,199.05397455915227,0.03557267409632914,0.0758309899829328,0.49458545399829745,0.0015882230072747916,0.001045819983119145,1.9909930415451527e-06,810000,10832.164894348372,10357.317914838788,810,810000,-0.5658706956063961,12.14314336212965,10.992160714083967,11.48790135138114,14.740398180776545,-0.18825278282165528,-0.36051459312438966,-0.36919460144042965,-0.36564162969589237,0.4307741045951843,-0.6497094074374952,11.17603695825619,10.958941865945857,11.44472230488909,14.429866261114052,-0.3186478769779205,-0.39165405273437504,-0.3693182226449251,-0.36771155595779426,0.45975970149040224
0.2350644,32,25000,825000,825000,False,,,33,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_21-04-28,1652817868,214.43084335327148,8728.846848249435,283289,cpu-q-259,10.43.77.35,8728.846848249435,0,33,31acc_00000,-0.031795878,1.465414,2.8598192,-3.0236886,0.42629716,0.13782196,0.97258544,0.050103035,-6.410279,3.6368914,-0.04451087,0.78806996,-0.9987501,0.9988578,10496.441,10496.441,10496.441,0.0,1000.0,1000,1000,0.0,10541.2484666239,10340.529361551144,10677.823537621409,110.14474223377994,1000.0,1000,1000,0.0,790.0423,8.890167,-790.4196,0.2337993,-0.00012603388,2.9031012672930956e-05,0.08220372494542971,14.526553323928965,198.81698029951076,0.03543047225684859,0.07640893501229584,0.4960765169817023,0.0016275100060738623,0.00041042102384380996,1.5129917301237583e-06,835000,10832.164894348372,10447.646201431053,835,835000,-0.4321892906352415,11.743542249676011,10.856176950982833,11.332148546587177,14.875254048458588,-0.2678675174713135,-0.26786131858825685,-0.35973549616336825,-0.3593615531921387,0.477510404586792,-0.6981275716775859,11.403305626742394,10.91094847993898,11.381698890910968,14.506550283160806,-0.29078837752342224,-0.39502674460411075,-0.36970001331508157,-0.36683381319046027,0.47429361939430237
0.23582074,33,25000,850000,850000,False,,,34,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_21-08-02,1652818082,214.38116788864136,8943.228016138077,283289,cpu-q-259,10.43.77.35,8943.228016138077,0,34,31acc_00000,-0.08044421,1.4411356,3.0471792,-3.2474074,0.4278326,0.14262006,0.96413326,0.055262834,-6.1103873,3.8678105,-0.061995503,0.7759809,-0.99867934,0.99977785,10700.598,10700.598,10700.598,0.0,1000.0,1000,1000,0.0,10533.82679093328,10386.842856804657,10850.505922840628,133.21286514854782,1000.0,1000,1000,0.0,797.1956,9.106227,-797.56793,0.23767002,1.4613486e-06,3.330002073198557e-05,0.08107796829426661,14.615920471202116,198.55024570628302,0.035415967722656205,0.07699208499980159,0.6245816209993791,0.001506462984252721,0.0004106760025024414,1.614011125639081e-06,860000,10850.505922840612,10463.276475265966,860,860000,-0.20015213568867,10.997706475493487,11.063350311676615,11.506847651600367,14.671352176082511,-0.17254900932312012,-0.2677313327789307,-0.36275265312194827,-0.35739020109176634,0.4476222276687622,-0.6755254923459304,11.683935323832657,10.903047782842783,11.38809212166155,14.843479397785131,-0.32615658521652224,-0.3810520505905151,-0.3692209919095039,-0.3662169003486634,0.47773995280265813
0.24363871,34,25000,875000,875000,False,,,35,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_21-11-36,1652818296,214.0987229347229,9157.3267390728,283289,cpu-q-259,10.43.77.35,9157.3267390728,0,35,31acc_00000,-0.11858822,1.3807441,3.1514628,-2.9327393,0.43336427,0.1406413,0.8976392,0.051098228,-5.38877,3.838018,-0.081131466,0.76178104,-0.99897856,0.99925697,10998.81,10998.81,10998.81,0.0,1000.0,1000,1000,0.0,10709.366463267706,10311.658099515524,10972.022064365554,181.00751697470187,1000.0,1000,1000,0.0,804.30664,9.1446495,-804.6805,0.23889686,-0.00023979263,2.8223992558196187e-05,0.08176374726463109,14.60987968556583,198.405185397889,0.035304119053762406,0.076371912000468,0.4932700780045707,0.0015780050016473979,0.00041549900197423995,1.5289988368749619e-06,885000,10972.022064365558,10536.018155089523,885,885000,-0.13632767011546587,13.113230431104057,11.363487429717575,11.915358560507912,14.512669805921476,-0.26836981773376467,-0.27294416427612306,-0.3646777613759041,-0.3584466099739075,0.4640642523765564,-0.6748270161937482,11.418455009737727,11.078125680268906,11.566487770077757,14.71826994893394,-0.34809854030609133,-0.37646020293235777,-0.36875921700119974,-0.36570191383361816,0.4716316425800323
0.24447021,35,25000,900000,900000,False,,,36,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_21-15-11,1652818511,214.52440810203552,9371.851147174835,283289,cpu-q-259,10.43.77.35,9371.851147174835,0,36,31acc_00000,-0.11099348,1.4398596,3.192657,-3.3687162,0.4262476,0.13630539,0.859472,0.04581135,-6.1332355,3.7598405,-0.0791651,0.773389,-0.9989242,0.9991484,10747.112,10747.112,10747.112,0.0,1000.0,1000,1000,0.0,10792.947865364737,10503.621353322971,10948.59890458345,135.20021824050124,1000.0,1000,1000,0.0,811.4656,9.483134,-811.8312,0.24278435,-2.9022121e-05,3.622501390054822e-05,0.08232148876413703,14.545203320623841,198.77500804173178,0.03547453792998567,0.18806325501645915,0.4994757990061771,0.0015165539807640016,0.00041182999848388135,1.6960257198661566e-06,910000,10972.022064365558,10927.69810650494,910,910000,0.12717420883170544,11.625651972942705,11.122812728190521,11.622390826627793,14.383541617543012,-0.35137851238250734,-0.3572823524475098,-0.37570015107393273,-0.3744751214981079,0.5151290178298951,-0.5971714024715705,11.606123118666346,11.160996249501293,11.669501463956259,14.810694311799903,-0.3094231128692627,-0.4237137770652771,-0.3680483841365576,-0.363323575258255,0.456576698422432
0.24347681,36,25000,925000,925000,False,,,37,aa6a66a2866746f0a9d46236d60e4b5e,2022-05-17_21-18-45,1652818725,214.2659249305725,9586.117072105408,283289,cpu-q-259,10.43.77.35,9586.117072105408,0,37,31acc_00000,-0.06495547,1.4424393,3.2487993,-3.746149,0.42943588,0.14288215,0.9635673,0.040679794,-5.975118,3.7147534,-0.053246874,0.7752664,-0.99946415,0.9988724,11016.111,11016.111,11016.111,0.0,1000.0,1000,1000,0.0,10878.727265912637,10643.185155842686,11074.791762722452,140.18507459633975,1000.0,1000,1000,0.0,818.0332,9.715717,-818.39667,0.24420296,4.0675306e-05,3.474002005532384e-05,0.08234796795295551,14.72768515982898,198.4169849366881,0.03514720386010595,0.07575659299618565,0.5302393150050193,0.0015306219866033643,0.0004191999905742705,1.828011590987444e-06,935000,11097.991387464646,10916.767850322083,935,935000,-0.4101514084319405,12.01303327247615,11.37785404672865,11.939471719966122,14.933588528440733,-0.24886755943298342,-0.4851853847503662,-0.3617423885822296,-0.35703443288803105,0.4449741959571838,-0.49849625792138674,11.99310673975151,11.244573944656896,11.770345793323955,15.066283274030933,-0.19334643959999087,-0.35892812490463255,-0.3658466787442565,-0.3603391778469086,0.4650098457932472
